5.372221204969618,996,87,5.619999885559082,1
6.049999660915799,995,87,7.78000020980835,1
6.238888634575738,995,75,8.859999656677246,1
6.577777862548828,995,75,6.699999809265137,1
6.561111874050565,995,75,3.240000009536743,1
6.122222476535374,995,75,3.240000009536743,1
5.822221967909072,996,81,4.539999961853027,1
5.761110517713759,996,81,4.539999961853027,1
4.688888125949436,996,87,8.859999656677246,1
3.4388881259494357,996,93,4.539999961853027,3
2.900000678168403,996,100,3.4800000190734863,1
3.161110348171658,996,100,2.4600000381469727,1
3.12222162882487,995,100,4.539999961853027,1
3.722222646077474,995,93,3.240000009536743,1
3.8888888888888893,994,100,3.240000009536743,1
4.288889567057292,995,100,3.240000009536743,1
4.200000762939453,995,93,7.78000020980835,1
4.150000678168403,995,93,4.539999961853027,1
3.9888890584309897,996,86,5.619999885559082,1
4.42777845594618,996,86,5.619999885559082,1
4.377778371175131,996,86,5.619999885559082,1
4.338889651828342,996,93,5.619999885559082,1
4.9388885498046875,997,86,5.619999885559082,1
5.261111789279514,998,93,7.78000020980835,1
5.372221204969618,998,93,4.539999961853027,1
6.372222900390625,998,87,4.539999961853027,3
6.627777947319879,998,87,3.240000009536743,3
7.188888125949436,997,81,4.539999961853027,1
7.850000593397353,997,81,4.539999961853027,1
5.538889567057292,998,87,6.699999809265137,3
4.922222561306424,998,93,3.240000009536743,0
4.838888380262587,998,93,3.240000009536743,0
4.8277770148383246,998,87,6.699999809265137,1
4.622222052680121,998,87,6.699999809265137,1
4.100000593397352,999,81,8.859999656677246,1
4.027777777777778,999,86,6.699999809265137,1
3.972223069932726,999,86,3.240000009536743,1
4.211112128363715,999,81,7.78000020980835,1
3.7777773539225263,999,86,4.539999961853027,1
3.5611110263400607,999,86,7.78000020980835,1
3.6722225613064237,999,86,11.020000457763672,1
3.9111116197374134,999,86,6.699999809265137,1
3.6611111958821616,1000,86,6.699999809265137,1
3.599999745686849,1000,86,6.699999809265137,1
3.499999576144748,999,93,5.619999885559082,3
3.2111104329427085,999,93,5.619999885559082,1
2.8888893127441406,999,93,5.619999885559082,4
3.011110093858507,999,93,5.619999885559082,3
2.8222232394748263,999,93,4.539999961853027,1
2.711111704508464,999,93,5.619999885559082,3
2.7277776930067277,999,93,4.539999961853027,3
2.9888894822862415,1000,93,4.539999961853027,3
3.422222137451172,1000,93,4.539999961853027,3
4.622222052680121,1000,93,2.609999895095825,1
5.250000423855252,1000,87,4.539999961853027,1
6.1499998304579,1000,87,3.240000009536743,3
6.672221289740668,1000,81,3.240000009536743,3
6.988889906141494,1000,81,4.539999961853027,3
7.022221883138021,1000,75,3.240000009536743,3
7.299999660915799,1000,81,3.240000009536743,3
7.311111026340061,1000,81,3.240000009536743,3
6.58888922797309,1001,75,3.240000009536743,6
6.027776930067275,1001,81,3.240000009536743,1
5.972222222222222,1001,81,3.240000009536743,1
5.849999321831597,1001,87,4.539999961853027,1
5.788887871636285,1001,87,4.539999961853027,1
4.777776930067274,1001,93,4.539999961853027,1
4.161112043592665,1002,93,5.619999885559082,1
4.338889651828342,1003,93,5.619999885559082,1
4.100000593397352,1002,93,3.240000009536743,1
4.100000593397352,1003,93,3.240000009536743,1
4.27777820163303,1002,93,2.1600000858306885,1
4.399998982747396,1002,93,2.1600000858306885,1
4.37222162882487,1003,93,4.75,1
4.438889821370443,1003,93,3.240000009536743,3
3.572222391764323,1002,100,3.240000009536743,3
3.6777771843804254,1001,93,4.539999961853027,3
3.9777776930067277,1000,93,7.78000020980835,0
3.9222229851616754,1000,93,5.619999885559082,0
3.5388882954915366,999,86,4.539999961853027,1
3.722222646077474,998,86,4.539999961853027,0
3.6888885498046875,998,93,4.539999961853027,0
4.32222154405382,998,86,7.78000020980835,3
4.688888125949436,997,81,11.020000457763672,1
4.699999491373698,996,81,9.9399995803833,1
4.772222306993273,996,81,9.9399995803833,1
3.4722222222222223,995,87,9.9399995803833,1
2.8222232394748263,994,87,11.020000457763672,1
2.8888893127441406,994,87,11.020000457763672,1
2.950000762939453,993,87,11.020000457763672,1
2.9611121283637156,994,93,9.9399995803833,1
3.3888880411783857,994,100,8.859999656677246,1
3.711111280653212,996,93,4.539999961853027,1
3.622222476535373,997,93,4.539999961853027,1
4.9388885498046875,998,87,11.020000457763672,1
6.3000000847710504,1000,76,17.709999084472656,1
6.049999660915799,1002,70,14.470000267028809,1
6.1888885498046875,1003,70,6.699999809265137,1
5.772221883138021,1004,75,6.699999809265137,1
5.838887956407335,1004,75,6.699999809265137,1
5.649998982747396,1004,81,5.619999885559082,1
5.427778032090929,1005,75,6.699999809265137,1
5.450000762939453,1005,75,6.699999809265137,1
5.388889312744141,1006,75,7.78000020980835,1
4.9722226460774746,1006,75,5.619999885559082,1
4.8499997456868496,1006,75,5.619999885559082,1
4.722222222222222,1007,75,4.539999961853027,1
4.222221374511719,1007,81,2.1600000858306885,3
3.0722215440538196,1007,75,4.539999961853027,3
3.022221459282769,1008,80,2.4000000953674316,3
3.088889651828342,1008,80,2.4000000953674316,3
2.950000762939453,1008,93,3.240000009536743,3
2.750000423855252,1007,93,3.240000009536743,1
3.249999152289497,1007,93,2.1600000858306885,3
3.422222137451172,1007,86,4.539999961853027,3
3.6722225613064237,1007,86,3.240000009536743,1
3.9777776930067277,1007,86,4.539999961853027,1
4.138889312744141,1007,87,3.240000009536743,1
4.811111026340061,1006,81,6.699999809265137,1
4.638888041178386,1005,81,3.240000009536743,1
4.438889821370443,1005,87,8.859999656677246,1
4.638888041178386,1005,93,6.699999809265137,1
4.688888125949436,1005,87,8.859999656677246,1
4.461110432942709,1005,93,8.859999656677246,1
4.399998982747396,1005,93,6.699999809265137,1
4.08888922797309,1004,93,6.699999809265137,1
4.388889736599393,1004,93,11.020000457763672,1
4.338889651828342,1004,93,8.859999656677246,1
4.2388894822862415,1004,93,6.699999809265137,1
4.172221289740668,1004,93,6.699999809265137,1
4.288889567057292,1004,93,8.859999656677246,1
4.2388894822862415,1004,93,5.619999885559082,1
4.32777828640408,1004,93,6.699999809265137,1
4.172221289740668,1004,93,5.619999885559082,1
4.388889736599393,1004,100,3.240000009536743,1
4.388889736599393,1004,100,5.619999885559082,1
4.449999067518446,1004,100,5.619999885559082,1
4.449999067518446,1004,100,3.240000009536743,1
4.449999067518446,1004,100,4.539999961853027,1
4.638888041178386,1004,100,4.539999961853027,1
4.71111085679796,1004,100,3.240000009536743,1
4.588887956407335,1003,100,3.240000009536743,1
5.322223239474827,1004,93,3.240000009536743,1
5.4777781168619795,1004,100,4.539999961853027,1
5.949999491373698,1004,100,3.240000009536743,1
6.1499998304579,1004,93,4.539999961853027,1
6.2111112806532125,1004,93,4.539999961853027,1
6.877778371175131,1003,93,3.240000009536743,4
6.811110178629558,1003,93,3.240000009536743,4
7.088887956407335,1003,93,3.240000009536743,4
7.088887956407335,1003,93,2.1600000858306885,1
6.811110178629558,1003,93,2.1600000858306885,4
6.1999999152289496,1003,93,3.240000009536743,5
5.6611103481716585,1002,100,4.539999961853027,5
5.261111789279514,1002,93,3.240000009536743,1
5.200000339084202,1002,100,4.539999961853027,5
5,1002,100,4.539999961853027,5
5,1001,100,4.539999961853027,5
4.788888295491537,1001,100,4.539999961853027,5
4.5111105177137585,1001,100,6.699999809265137,4
4.499999152289496,1001,100,5.619999885559082,4
4.011111789279514,1000,93,4.539999961853027,5
4.588887956407335,1000,100,5.619999885559082,5
4.499999152289496,1000,100,6.699999809265137,4
4.072223239474827,999,93,7.78000020980835,1
5.18888897365994,998,93,4.539999961853027,1
5.411112043592665,998,93,4.539999961853027,1
5.461112128363715,1001,93,21.170000076293945,1
4.8499997456868496,1000,87,6.699999809265137,1
4.861111111111112,1000,87,6.699999809265137,1
4.8499997456868496,1000,100,5.619999885559082,1
5.0611114501953125,1000,100,5.619999885559082,1
5.1722229851616754,1000,93,4.539999961853027,1
5.28888914320204,1000,93,6.699999809265137,1
5.91111077202691,1000,93,4.539999961853027,1
5.827778710259332,1000,87,6.699999809265137,1
5.96111085679796,1000,87,7.78000020980835,1
5.949999491373698,1000,87,7.78000020980835,1
6.427777608235678,999,75,7.78000020980835,1
6.899998982747396,999,76,6.699999809265137,1
6.427777608235678,998,81,5.619999885559082,1
6.427777608235678,998,81,6.699999809265137,1
6.427777608235678,997,81,5.619999885559082,1
5.422221289740668,997,93,7.78000020980835,1
4.961111280653212,997,93,7.78000020980835,1
4.961111280653212,997,93,8.859999656677246,1
4.961111280653212,997,93,9.9399995803833,1
4.961111280653212,997,93,8.859999656677246,1
4.9499999152289496,997,93,8.859999656677246,1
4.9499999152289496,997,93,3.240000009536743,1
4.9499999152289496,998,93,4.539999961853027,1
5.899999406602648,998,81,14.470000267028809,1
5.899999406602648,999,75,14.470000267028809,1
5.427778032090929,999,81,8.859999656677246,4
5.427778032090929,999,81,5.619999885559082,1
5.427778032090929,999,81,7.78000020980835,1
6.43888897365994,999,75,9.9399995803833,1
5.96111085679796,998,81,6.699999809265137,1
5.949999491373698,997,87,6.699999809265137,1
5.4777781168619795,997,93,6.699999809265137,1
5.4777781168619795,996,93,5.619999885559082,1
4.477778540717231,995,100,5.619999885559082,1
4.477778540717231,994,93,6.699999809265137,1
4.477778540717231,993,93,3.240000009536743,1
4.472221798366971,993,93,3.240000009536743,1
4.477778540717231,994,93,7.78000020980835,1
5.999999576144749,993,93,5.619999885559082,7
8.000000847710504,993,87,3.240000009536743,1
8.038889567057293,993,93,6.699999809265137,3
8.522222306993273,993,87,5.619999885559082,3
8.961111704508465,992,66,16.6299991607666,1
8.000000847710504,993,75,13.390000343322754,3
8.000000847710504,994,75,8.859999656677246,1
7.522222730848525,994,75,6.699999809265137,1
6.961110432942709,994,70,14.470000267028809,1
5.96111085679796,994,75,16.6299991607666,1
5.949999491373698,994,75,16.6299991607666,1
5.4777781168619795,995,81,18.790000915527344,1
5.96111085679796,996,70,18.790000915527344,1
5.4777781168619795,996,75,15.550000190734863,1
5.4777781168619795,996,81,15.550000190734863,1
5.4777781168619795,996,81,18.790000915527344,1
5,997,86,11.020000457763672,1
5.4777781168619795,997,81,16.6299991607666,1
5,997,86,15.550000190734863,1
5.4777781168619795,997,75,17.709999084472656,1
4.961111280653212,998,75,14.470000267028809,1
4.961111280653212,997,81,18.790000915527344,1
4.961111280653212,998,81,14.470000267028809,1
5.23888905843099,998,75,23.329999923706055,1
5.4777781168619795,998,81,21.170000076293945,1
5.422221289740668,999,81,22.25,1
5.4777781168619795,1000,81,22.25,1
5,1002,93,13.390000343322754,1
5,1002,93,8.859999656677246,1
5.4777781168619795,1003,87,9.9399995803833,1
4.961111280653212,1004,81,15.550000190734863,1
4.961111280653212,1004,87,11.020000457763672,1
4.9499999152289496,1004,87,11.020000457763672,1
5.4777781168619795,1005,87,11.020000457763672,1
6.949999067518447,1005,75,14.470000267028809,1
5.999999576144749,1005,87,15.550000190734863,1
6.949999067518447,1005,75,15.550000190734863,1
6.949999067518447,1005,75,14.470000267028809,1
6.82222154405382,1005,70,16.6299991607666,1
5.4777781168619795,1006,81,12.3100004196167,1
3.950000339084202,1006,86,14.470000267028809,1
4.42777845594618,1006,75,13.390000343322754,1
3.4277767605251737,1006,75,12.3100004196167,1
3.422222137451172,1006,80,15.550000190734863,6
4.4222217135959205,1006,75,16.6299991607666,1
4.42777845594618,1006,75,16.6299991607666,1
3.950000339084202,1007,80,8.859999656677246,1
4.477778540717231,1008,86,14.470000267028809,1
4.472221798366971,1008,86,14.470000267028809,1
4.000000423855252,1008,86,9.9399995803833,3
4.477778540717231,1009,86,9.9399995803833,1
4.000000423855252,1010,86,13.390000343322754,1
3.961111704508464,1011,80,9.9399995803833,6
